puzzle_file,valid,makespan,duration_s
npuzzle_10x10_len2_85.txt,True,2,0.0001
npuzzle_10x10_len2_86.txt,True,2,0.0001
npuzzle_10x10_len2_87.txt,True,2,0.0001
npuzzle_10x10_len2_88.txt,True,2,0.0001
npuzzle_10x10_len2_89.txt,True,2,0.0001
npuzzle_10x10_len2_8.txt,,,
npuzzle_10x10_len2_90.txt,True,2,0.0001
npuzzle_10x10_len2_91.txt,,,
npuzzle_10x10_len2_92.txt,True,2,0.0001
npuzzle_10x10_len2_93.txt,,,
npuzzle_10x10_len2_94.txt,,,
npuzzle_10x10_len2_95.txt,True,2,0.0001
npuzzle_10x10_len2_96.txt,True,2,0.0001
npuzzle_10x10_len2_97.txt,,,
npuzzle_10x10_len2_98.txt,,,
npuzzle_10x10_len2_99.txt,,,
npuzzle_10x10_len2_9.txt,,,
npuzzle_10x10_len3_0.txt,True,3,0.0003
npuzzle_10x10_len3_10.txt,True,3,0.0005
npuzzle_10x10_len3_11.txt,True,1,0.0001
npuzzle_10x10_len3_12.txt,True,3,0.0005
npuzzle_10x10_len3_13.txt,True,1,0.0001
npuzzle_10x10_len3_14.txt,True,3,0.0004
npuzzle_10x10_len3_15.txt,True,3,0.0005
npuzzle_10x10_len3_16.txt,True,1,0.0001
npuzzle_10x10_len3_17.txt,True,3,0.0003
npuzzle_10x10_len3_18.txt,True,3,0.0007
npuzzle_10x10_len3_19.txt,True,1,0.0000
npuzzle_10x10_len3_1.txt,True,1,0.0000
npuzzle_10x10_len3_20.txt,True,3,0.0005
npuzzle_10x10_len3_21.txt,True,1,0.0001
npuzzle_10x10_len3_22.txt,True,1,0.0000
npuzzle_10x10_len3_23.txt,True,3,0.0004
npuzzle_10x10_len3_24.txt,True,1,0.0000
npuzzle_10x10_len3_25.txt,True,3,0.0003
npuzzle_10x10_len3_26.txt,True,1,0.0000
npuzzle_10x10_len3_27.txt,True,3,0.0007
npuzzle_10x10_len3_28.txt,True,3,0.0002
npuzzle_10x10_len3_29.txt,True,1,0.0000
npuzzle_10x10_len3_2.txt,True,1,0.0001
npuzzle_10x10_len3_30.txt,True,1,0.0000
npuzzle_10x10_len3_31.txt,True,1,0.0001
npuzzle_10x10_len3_32.txt,True,1,0.0000
npuzzle_10x10_len3_33.txt,True,1,0.0000
npuzzle_10x10_len3_34.txt,True,3,0.0006
npuzzle_10x10_len3_35.txt,True,3,0.0004
npuzzle_10x10_len3_36.txt,True,3,0.0005
npuzzle_10x10_len3_37.txt,True,3,0.0013
npuzzle_10x10_len3_38.txt,True,1,0.0000
npuzzle_10x10_len3_39.txt,True,3,0.0004
npuzzle_10x10_len3_3.txt,True,1,0.0000
npuzzle_10x10_len3_40.txt,True,3,0.0003
npuzzle_10x10_len3_41.txt,True,3,0.0005
npuzzle_10x10_len3_42.txt,True,1,0.0000
npuzzle_10x10_len3_43.txt,True,1,0.0000
npuzzle_10x10_len3_44.txt,True,1,0.0000
npuzzle_10x10_len3_45.txt,True,3,0.0002
npuzzle_10x10_len3_46.txt,True,1,0.0000
npuzzle_10x10_len3_47.txt,True,3,0.0008
npuzzle_10x10_len3_48.txt,True,1,0.0000
npuzzle_10x10_len3_49.txt,True,1,0.0000
npuzzle_10x10_len3_4.txt,True,3,0.0005
npuzzle_10x10_len3_50.txt,True,1,0.0001
npuzzle_10x10_len3_51.txt,True,1,0.0000
npuzzle_10x10_len3_52.txt,True,1,0.0000
npuzzle_10x10_len3_53.txt,True,3,0.0004
npuzzle_10x10_len3_54.txt,True,1,0.0001
npuzzle_10x10_len3_55.txt,True,1,0.0000
npuzzle_10x10_len3_56.txt,True,3,0.0001
npuzzle_10x10_len3_57.txt,True,3,0.0004
npuzzle_10x10_len3_58.txt,True,1,0.0000
npuzzle_10x10_len3_59.txt,True,3,0.0003
npuzzle_10x10_len3_5.txt,True,3,0.0003
npuzzle_10x10_len3_60.txt,True,3,0.0003
npuzzle_10x10_len3_61.txt,True,1,0.0000
